,batch_id,comparison_id,document_id,result,hit_id,worker_id,completed_at
689,23,5645,4984,1,39O6Z4JLX271NNVX7THZMY15SWDXVX,AEVU71Z2FDTUX,2015-10-15 09:02:10 UTC
690,23,5645,4998,0,39O6Z4JLX271NNVX7THZMY15SWDXVX,AEVU71Z2FDTUX,2015-10-15 09:02:10 UTC
691,23,5629,4996,1,3D0LPO3EAB9VX8CABDHNAKE6Y9BYO3,A1EGJ0KJG2QFB4,2015-10-15 09:02:04 UTC
692,23,5629,5012,0,3D0LPO3EAB9VX8CABDHNAKE6Y9BYO3,A1EGJ0KJG2QFB4,2015-10-15 09:02:04 UTC
693,23,5625,4989,0,3ULIZ0H1VAFCZSVPU9EFNR35ATY154,ALLP45O3BDWYM,2015-10-15 09:02:03 UTC
694,23,5625,4972,1,3ULIZ0H1VAFCZSVPU9EFNR35ATY154,ALLP45O3BDWYM,2015-10-15 09:02:03 UTC
695,23,5674,5008,1,3ODOP6T3ASU1SU9LZ8VJNI7W23H42J,A2QLSHXNCHBRN4,2015-10-15 09:02:25 UTC
696,23,5674,4994,0,3ODOP6T3ASU1SU9LZ8VJNI7W23H42J,A2QLSHXNCHBRN4,2015-10-15 09:02:25 UTC
697,23,5721,4969,1,360ZO6N6J1TSW4JQQLAUJZWAU0C9MB,A38VMTKS30TQZB,2015-10-15 09:02:42 UTC
698,23,5721,5011,0,360ZO6N6J1TSW4JQQLAUJZWAU0C9MB,A38VMTKS30TQZB,2015-10-15 09:02:42 UTC
699,23,5671,4972,0,3D0LPO3EAB9VX8CABDHNAKE6Y9BOYT,A1HTIP6ZI9TJU2,2015-10-15 09:02:23 UTC
700,23,5671,5011,1,3D0LPO3EAB9VX8CABDHNAKE6Y9BOYT,A1HTIP6ZI9TJU2,2015-10-15 09:02:23 UTC
701,23,5695,4976,0,3HY86PZXPYSCVBOI5A7IRL9INMWE1H,A1HTIP6ZI9TJU2,2015-10-15 09:02:33 UTC
702,23,5695,4998,1,3HY86PZXPYSCVBOI5A7IRL9INMWE1H,A1HTIP6ZI9TJU2,2015-10-15 09:02:33 UTC
703,23,5722,4976,1,3H1C3QRA01TWIEYGL7W28HS9RJOCE6,A19TL7AJ0FB1JG,2015-10-15 09:02:42 UTC
704,23,5722,5013,0,3H1C3QRA01TWIEYGL7W28HS9RJOCE6,A19TL7AJ0FB1JG,2015-10-15 09:02:42 UTC
705,23,5700,5005,1,33BFF6QPI1L2MEOODEF71KVFSAG3WF,A27FVH8VVIL20T,2015-10-15 09:02:35 UTC
706,23,5700,4988,0,33BFF6QPI1L2MEOODEF71KVFSAG3WF,A27FVH8VVIL20T,2015-10-15 09:02:35 UTC
707,23,5666,4987,1,3KTCJ4SCVGBA7ZGVM8V14TERWONM1E,A2QLSHXNCHBRN4,2015-10-15 09:02:20 UTC
708,23,5666,5004,0,3KTCJ4SCVGBA7ZGVM8V14TERWONM1E,A2QLSHXNCHBRN4,2015-10-15 09:02:20 UTC
709,23,5642,4995,0,33TGB4G0LPRMAVR82YHKLGDKVBXXTH,AOO39X8E3OJYY,2015-10-15 09:02:09 UTC
710,23,5642,5002,1,33TGB4G0LPRMAVR82YHKLGDKVBXXTH,AOO39X8E3OJYY,2015-10-15 09:02:09 UTC
711,23,5675,5016,0,3HO4MYYR12YORTM11GY4QZM2HL76UP,A2QLSHXNCHBRN4,2015-10-15 09:02:25 UTC
712,23,5675,4972,1,3HO4MYYR12YORTM11GY4QZM2HL76UP,A2QLSHXNCHBRN4,2015-10-15 09:02:25 UTC
713,23,5697,5004,1,3KQC8JMJGC2KPOTZIFT70HLSDM2H3S,A9QYAH5BONH1W,2015-10-15 09:02:34 UTC
714,23,5697,5009,0,3KQC8JMJGC2KPOTZIFT70HLSDM2H3S,A9QYAH5BONH1W,2015-10-15 09:02:34 UTC
715,23,5676,5001,0,38DCH97KHHC8NVUR4Q8OP2UI06KQJ9,A1HTIP6ZI9TJU2,2015-10-15 09:02:26 UTC
716,23,5676,4999,1,38DCH97KHHC8NVUR4Q8OP2UI06KQJ9,A1HTIP6ZI9TJU2,2015-10-15 09:02:26 UTC
717,23,5659,5015,0,3D4BBDG7ZH6T8GIJWNF6PQOC0UX3C5,A19CB2C4GY4C60,2015-10-15 09:02:16 UTC
718,23,5659,4985,1,3D4BBDG7ZH6T8GIJWNF6PQOC0UX3C5,A19CB2C4GY4C60,2015-10-15 09:02:16 UTC
719,23,5643,4997,0,3NSM4HLQNR4P9IY4ZGSXM364E1CQQ0,A365SN61J4UNGR,2015-10-15 09:02:09 UTC
720,23,5643,4984,1,3NSM4HLQNR4P9IY4ZGSXM364E1CQQ0,A365SN61J4UNGR,2015-10-15 09:02:09 UTC
721,23,5714,4975,0,3IZVJEBJ6AU5DSGB73XC7R1HJ3LZ66,A365SN61J4UNGR,2015-10-15 09:02:40 UTC
722,23,5714,4986,1,3IZVJEBJ6AU5DSGB73XC7R1HJ3LZ66,A365SN61J4UNGR,2015-10-15 09:02:40 UTC
723,23,5692,4984,1,3421H3BM9AR2VWD5NOX2374TQ6H9J7,A341FR20648KIN,2015-10-15 09:02:32 UTC
724,23,5692,5002,0,3421H3BM9AR2VWD5NOX2374TQ6H9J7,A341FR20648KIN,2015-10-15 09:02:32 UTC
725,23,5646,5011,0,39RRBHZ0AUBQSIVC8B5KJJHG0WCVZT,A2HGRSPR50ENHL,2015-10-15 09:02:10 UTC
726,23,5646,5010,1,39RRBHZ0AUBQSIVC8B5KJJHG0WCVZT,A2HGRSPR50ENHL,2015-10-15 09:02:10 UTC
727,24,5754,5009,0,3Z56AA6EK4A5ELHSSE7IZP584Z3M6C,ALLP45O3BDWYM,2015-10-15 09:03:05 UTC
728,24,5754,4982,1,3Z56AA6EK4A5ELHSSE7IZP584Z3M6C,ALLP45O3BDWYM,2015-10-15 09:03:05 UTC
729,24,5806,4982,0,37VE3DA4YURPSJXCX88DI0J41EFHBJ,A9QYAH5BONH1W,2015-10-15 09:03:39 UTC
730,24,5806,4969,1,37VE3DA4YURPSJXCX88DI0J41EFHBJ,A9QYAH5BONH1W,2015-10-15 09:03:39 UTC
731,24,5837,5009,0,3MG8450X2OKW1Z46GCXDWZDJCQXPUE,AN3F3H70WHNAM,2015-10-15 09:04:26 UTC
732,24,5837,4993,1,3MG8450X2OKW1Z46GCXDWZDJCQXPUE,AN3F3H70WHNAM,2015-10-15 09:04:26 UTC
733,24,5814,5010,1,3MQKOF1EE2Y046QL63LJETHRJN4WD5,ALLP45O3BDWYM,2015-10-15 09:04:17 UTC
734,24,5814,4986,0,3MQKOF1EE2Y046QL63LJETHRJN4WD5,ALLP45O3BDWYM,2015-10-15 09:04:17 UTC
735,24,5824,4971,1,3DTJ4WT8BDP9Q79QDLGAJFTU019ZER,AN3F3H70WHNAM,2015-10-15 09:04:21 UTC
736,24,5824,4994,0,3DTJ4WT8BDP9Q79QDLGAJFTU019ZER,AN3F3H70WHNAM,2015-10-15 09:04:21 UTC
737,24,5838,4985,1,3S8APUMBJXT5EN662IKDFF7RLZ3FBK,AJSTOFYJCC87B,2015-10-15 09:04:27 UTC
738,24,5838,5006,0,3S8APUMBJXT5EN662IKDFF7RLZ3FBK,AJSTOFYJCC87B,2015-10-15 09:04:27 UTC
739,24,5807,5004,1,3EKZL9T8Y8W82OPIB848TKPMJZFHCQ,A2QLSHXNCHBRN4,2015-10-15 09:04:14 UTC
740,24,5807,4997,0,3EKZL9T8Y8W82OPIB848TKPMJZFHCQ,A2QLSHXNCHBRN4,2015-10-15 09:04:14 UTC
741,24,5747,4994,0,34O39PNDK6I2HDBFTDK7W4LAONDRBQ,A9QYAH5BONH1W,2015-10-15 09:03:03 UTC
742,24,5747,5009,1,34O39PNDK6I2HDBFTDK7W4LAONDRBQ,A9QYAH5BONH1W,2015-10-15 09:03:03 UTC
743,24,5734,5004,0,3TTPFEFXCTUJM7GH1HR57KXCND4H6Y,A9QYAH5BONH1W,2015-10-15 09:02:52 UTC
744,24,5734,4974,1,3TTPFEFXCTUJM7GH1HR57KXCND4H6Y,A9QYAH5BONH1W,2015-10-15 09:02:52 UTC
745,24,5724,4989,1,304QEQWKZPUY0DGP356EISKMMWW0O4,A1FKZ2HY4XKMG1,2015-10-15 09:02:43 UTC
746,24,5724,4994,0,304QEQWKZPUY0DGP356EISKMMWW0O4,A1FKZ2HY4XKMG1,2015-10-15 09:02:43 UTC
747,24,5752,4996,0,31ODACBENUP1MYDHRKH2H3L5WPXQSP,A248P03SBIGVNH,2015-10-15 09:03:04 UTC
748,24,5752,5001,1,31ODACBENUP1MYDHRKH2H3L5WPXQSP,A248P03SBIGVNH,2015-10-15 09:03:04 UTC
749,24,5731,4998,1,33NOQL7T9O9SH6ZZ0IUAR5X8PYBZ8S,A3G0T5Y7OSC76S,2015-10-15 09:02:51 UTC
750,24,5731,4977,0,33NOQL7T9O9SH6ZZ0IUAR5X8PYBZ8S,A3G0T5Y7OSC76S,2015-10-15 09:02:51 UTC
751,24,5741,5011,1,36KM3FWE3RMRF7OQMJPC76YRW7N70M,A1MYLQQL8BBOYT,2015-10-15 09:02:54 UTC
752,24,5741,4976,0,36KM3FWE3RMRF7OQMJPC76YRW7N70M,A1MYLQQL8BBOYT,2015-10-15 09:02:54 UTC
753,24,5742,4987,0,3RWO3EJELHJGS2D8EONTLX8M1TZ1PQ,A38K3QQPV8CTPC,2015-10-15 09:02:55 UTC
754,24,5742,5002,1,3RWO3EJELHJGS2D8EONTLX8M1TZ1PQ,A38K3QQPV8CTPC,2015-10-15 09:02:55 UTC
755,24,5727,5010,0,3RWB1RTQDJXY32XTD9W807VUFZ4P8X,AMVBZXM810ZMA,2015-10-15 09:02:50 UTC
756,24,5727,5018,1,3RWB1RTQDJXY32XTD9W807VUFZ4P8X,AMVBZXM810ZMA,2015-10-15 09:02:50 UTC
757,24,5732,5015,0,3538U0YQ1F40BS2TNP57XW9FX7QF3T,A1MYLQQL8BBOYT,2015-10-15 09:02:52 UTC
758,24,5732,5000,1,3538U0YQ1F40BS2TNP57XW9FX7QF3T,A1MYLQQL8BBOYT,2015-10-15 09:02:52 UTC
759,24,5726,5018,1,3ABAOCJ4R8EYO30C7NLG5UMZ40FQMD,A2HGRSPR50ENHL,2015-10-15 09:02:44 UTC
760,24,5726,4999,0,3ABAOCJ4R8EYO30C7NLG5UMZ40FQMD,A2HGRSPR50ENHL,2015-10-15 09:02:44 UTC
761,24,5739,4971,1,3HXCEECSQM37WCQHDMS4QILAIDEYZ5,A248P03SBIGVNH,2015-10-15 09:02:54 UTC
762,24,5739,5014,0,3HXCEECSQM37WCQHDMS4QILAIDEYZ5,A248P03SBIGVNH,2015-10-15 09:02:54 UTC
763,24,5745,4978,0,3MNJFORX8BE3P7PX18T0CT7ZB3HF5J,A38VMTKS30TQZB,2015-10-15 09:02:56 UTC
764,24,5745,4998,1,3MNJFORX8BE3P7PX18T0CT7ZB3HF5J,A38VMTKS30TQZB,2015-10-15 09:02:56 UTC
765,24,5733,5000,0,3IZVJEBJ6AU5DSGB73XC7R1HJ3M6ZE,A9QYAH5BONH1W,2015-10-15 09:02:52 UTC
766,24,5733,4987,1,3IZVJEBJ6AU5DSGB73XC7R1HJ3M6ZE,A9QYAH5BONH1W,2015-10-15 09:02:52 UTC
767,24,5737,4980,0,3X55NP42EOQC25RN1S1C9QNJZDCP35,A2FFN1AI9OT327,2015-10-15 09:02:53 UTC
768,24,5737,4993,1,3X55NP42EOQC25RN1S1C9QNJZDCP35,A2FFN1AI9OT327,2015-10-15 09:02:53 UTC
769,24,5738,4983,0,3P6ENY9P796ZFRBI3I0U4NNHW40HIT,A2HGRSPR50ENHL,2015-10-15 09:02:54 UTC
770,24,5738,5006,1,3P6ENY9P796ZFRBI3I0U4NNHW40HIT,A2HGRSPR50ENHL,2015-10-15 09:02:54 UTC
771,24,5743,4986,0,31MCUE39BKW6PSYOY9BPFH9RYMP3GF,A142ZRU284W9O,2015-10-15 09:02:55 UTC
772,24,5743,4984,1,31MCUE39BKW6PSYOY9BPFH9RYMP3GF,A142ZRU284W9O,2015-10-15 09:02:55 UTC
773,24,5750,5019,1,341H3G5YF0OAZHUW5EHVYQRQ60ZZ05,A1FKZ2HY4XKMG1,2015-10-15 09:03:04 UTC
774,24,5750,4988,0,341H3G5YF0OAZHUW5EHVYQRQ60ZZ05,A1FKZ2HY4XKMG1,2015-10-15 09:03:04 UTC
775,24,5751,4999,1,31SIZS5W59PPLJD4CVHXRTG9ANEQR1,A365SN61J4UNGR,2015-10-15 09:03:04 UTC
776,24,5751,5005,0,31SIZS5W59PPLJD4CVHXRTG9ANEQR1,A365SN61J4UNGR,2015-10-15 09:03:04 UTC
777,24,5736,4992,0,3D3B8GE8921YH7G3I12M03Q5Z5MP9M,A341FR20648KIN,2015-10-15 09:02:53 UTC
778,24,5736,4971,1,3D3B8GE8921YH7G3I12M03Q5Z5MP9M,A341FR20648KIN,2015-10-15 09:02:53 UTC
779,24,5746,5012,0,3FCO4VKOZ4NQ6X3KUQORSV0VQ8WE7E,A2UIGDOLX5RV95,2015-10-15 09:03:03 UTC
780,24,5746,5010,1,3FCO4VKOZ4NQ6X3KUQORSV0VQ8WE7E,A2UIGDOLX5RV95,2015-10-15 09:03:03 UTC
781,24,5757,5005,1,3KVQ0UJWPXV50TBSRX30GHTZ666W5X,A1FKZ2HY4XKMG1,2015-10-15 09:03:06 UTC
782,24,5757,4997,0,3KVQ0UJWPXV50TBSRX30GHTZ666W5X,A1FKZ2HY4XKMG1,2015-10-15 09:03:06 UTC
783,24,5791,4971,0,30OITAWPBQD64QIFZOUHRUOEDED9H2,A341FR20648KIN,2015-10-15 09:03:25 UTC
784,24,5791,4976,1,30OITAWPBQD64QIFZOUHRUOEDED9H2,A341FR20648KIN,2015-10-15 09:03:25 UTC
785,24,5783,5008,0,3W5PY7V3UPHHWXLDV0PI2OXKZF1JY5,ALLP45O3BDWYM,2015-10-15 09:03:22 UTC
786,24,5783,4987,1,3W5PY7V3UPHHWXLDV0PI2OXKZF1JY5,ALLP45O3BDWYM,2015-10-15 09:03:22 UTC
787,24,5787,4985,1,3D06DR5225T61NTVIROUFU7U0ITMA2,AMVBZXM810ZMA,2015-10-15 09:03:24 UTC
788,24,5787,4993,0,3D06DR5225T61NTVIROUFU7U0ITMA2,AMVBZXM810ZMA,2015-10-15 09:03:24 UTC
789,24,5788,5016,0,3S8A4GJRD3DO48B16689MLOLVSG6VE,A27FVH8VVIL20T,2015-10-15 09:03:24 UTC
790,24,5788,5006,1,3S8A4GJRD3DO48B16689MLOLVSG6VE,A27FVH8VVIL20T,2015-10-15 09:03:24 UTC
791,24,5756,4977,1,33N1S8XHHMVA66FE1XLVCVA0BS5Z18,A1FKZ2HY4XKMG1,2015-10-15 09:03:06 UTC
792,24,5756,4969,0,33N1S8XHHMVA66FE1XLVCVA0BS5Z18,A1FKZ2HY4XKMG1,2015-10-15 09:03:06 UTC
793,24,5776,4989,1,3EHIMLB7F796QLZ5UWO3RYT3T8UH8K,AN3F3H70WHNAM,2015-10-15 09:03:20 UTC
794,24,5776,4999,0,3EHIMLB7F796QLZ5UWO3RYT3T8UH8K,AN3F3H70WHNAM,2015-10-15 09:03:20 UTC
795,24,5793,4978,0,3IZPORCT1FJC8QE1T5U3IFO8J0IRH6,A2QLSHXNCHBRN4,2015-10-15 09:03:26 UTC
796,24,5793,4984,1,3IZPORCT1FJC8QE1T5U3IFO8J0IRH6,A2QLSHXNCHBRN4,2015-10-15 09:03:26 UTC
797,24,5759,5007,1,391JB9X4ZYICD02HUI1J98AQ5UOKMG,A7XL1V3G7C2VV,2015-10-15 09:03:07 UTC
798,24,5759,4985,0,391JB9X4ZYICD02HUI1J98AQ5UOKMG,A7XL1V3G7C2VV,2015-10-15 09:03:07 UTC
799,24,5772,4995,0,3R5LWXWHR0II5Q52IYIDMXYV5HQGXS,A1FKZ2HY4XKMG1,2015-10-15 09:03:18 UTC
800,24,5772,5013,1,3R5LWXWHR0II5Q52IYIDMXYV5HQGXS,A1FKZ2HY4XKMG1,2015-10-15 09:03:18 UTC
801,24,5763,5003,0,3SU800BH862H1B5LGPC2W43THMIQU5,A3G0T5Y7OSC76S,2015-10-15 09:03:08 UTC
802,24,5763,4996,1,3SU800BH862H1B5LGPC2W43THMIQU5,A3G0T5Y7OSC76S,2015-10-15 09:03:08 UTC
803,24,5762,4987,1,359AP8GAGGUB9ZJ6YZIW270S5WKC7K,A27FVH8VVIL20T,2015-10-15 09:03:08 UTC
804,24,5762,4978,0,359AP8GAGGUB9ZJ6YZIW270S5WKC7K,A27FVH8VVIL20T,2015-10-15 09:03:08 UTC
805,24,5761,4975,0,3566S7OX5DTRMW98I2TCLBH11ZT71P,A38VMTKS30TQZB,2015-10-15 09:03:07 UTC
806,24,5761,4989,1,3566S7OX5DTRMW98I2TCLBH11ZT71P,A38VMTKS30TQZB,2015-10-15 09:03:07 UTC
807,24,5792,5020,1,33Q5P9PUSPWUT9PCHUAFTRTRFPWZCY,A24DYXCGZQUZUQ,2015-10-15 09:03:25 UTC
808,24,5792,5002,0,33Q5P9PUSPWUT9PCHUAFTRTRFPWZCY,A24DYXCGZQUZUQ,2015-10-15 09:03:25 UTC
809,24,5758,4993,0,3XJOUITW8U121YQWGKMSR8HRY8BQTE,AMVBZXM810ZMA,2015-10-15 09:03:07 UTC
810,24,5758,5019,1,3XJOUITW8U121YQWGKMSR8HRY8BQTE,AMVBZXM810ZMA,2015-10-15 09:03:07 UTC
811,24,5771,5013,0,3B6F54KMR2MD5UT065RNG2DXOD61S6,AMVBZXM810ZMA,2015-10-15 09:03:18 UTC
812,24,5771,5011,1,3B6F54KMR2MD5UT065RNG2DXOD61S6,AMVBZXM810ZMA,2015-10-15 09:03:18 UTC
813,24,5764,4986,0,33EEIIWHK7HHEQULLFM7SQ5CVTRQVU,A1SDWF0ODT81WT,2015-10-15 09:03:08 UTC
814,24,5764,4990,1,33EEIIWHK7HHEQULLFM7SQ5CVTRQVU,A1SDWF0ODT81WT,2015-10-15 09:03:08 UTC
815,24,5774,4988,1,3MD8CKRQZZX8ZW9RH5XOUS4NWSMJR3,A248P03SBIGVNH,2015-10-15 09:03:19 UTC
816,24,5774,4994,0,3MD8CKRQZZX8ZW9RH5XOUS4NWSMJR3,A248P03SBIGVNH,2015-10-15 09:03:19 UTC
817,24,5767,4994,1,3ZXV7Q5FJBYOOSYCGIG8QZD93K3CFO,A142ZRU284W9O,2015-10-15 09:03:16 UTC
818,24,5767,4981,0,3ZXV7Q5FJBYOOSYCGIG8QZD93K3CFO,A142ZRU284W9O,2015-10-15 09:03:16 UTC
819,24,5786,4984,1,3L1EFR8WWTFMQUR94Y6HO9C1XZ09F4,A1SDWF0ODT81WT,2015-10-15 09:03:23 UTC
820,24,5786,4971,0,3L1EFR8WWTFMQUR94Y6HO9C1XZ09F4,A1SDWF0ODT81WT,2015-10-15 09:03:23 UTC
821,24,5777,5012,0,30OITAWPBQD64QIFZOUHRUOEDECH99,AMVBZXM810ZMA,2015-10-15 09:03:21 UTC
822,24,5777,5018,1,30OITAWPBQD64QIFZOUHRUOEDECH99,AMVBZXM810ZMA,2015-10-15 09:03:21 UTC
823,24,5781,4993,1,3V8JSVE8YY09LHZLHZER58KSU76EYG,A365SN61J4UNGR,2015-10-15 09:03:22 UTC
824,24,5781,4977,0,3V8JSVE8YY09LHZLHZER58KSU76EYG,A365SN61J4UNGR,2015-10-15 09:03:22 UTC
825,24,5779,5015,1,3DWGDA5POFETXMA400WSRPX4NH01VB,AMVBZXM810ZMA,2015-10-15 09:03:21 UTC
826,24,5779,5012,0,3DWGDA5POFETXMA400WSRPX4NH01VB,AMVBZXM810ZMA,2015-10-15 09:03:21 UTC
827,24,5768,5010,1,3LG268AV38G0OGNZ34MXXCRVRKQREQ,A2QLSHXNCHBRN4,2015-10-15 09:03:17 UTC
828,24,5768,4995,0,3LG268AV38G0OGNZ34MXXCRVRKQREQ,A2QLSHXNCHBRN4,2015-10-15 09:03:17 UTC
829,24,5794,5006,1,3H5TOKO3D9TPAVSMMA7MDVO8I8J460,A9QYAH5BONH1W,2015-10-15 09:03:26 UTC
830,24,5794,5003,0,3H5TOKO3D9TPAVSMMA7MDVO8I8J460,A9QYAH5BONH1W,2015-10-15 09:03:26 UTC
831,24,5769,5007,1,3BAKUKE49HM14FTNRGRIQS812BN1RI,A365SN61J4UNGR,2015-10-15 09:03:17 UTC
832,24,5769,5008,0,3BAKUKE49HM14FTNRGRIQS812BN1RI,A365SN61J4UNGR,2015-10-15 09:03:17 UTC
833,24,5773,5009,1,3H781YYV6TSD4V0R7TRSXRSDF5NTE5,AMVBZXM810ZMA,2015-10-15 09:03:19 UTC
834,24,5773,5016,0,3H781YYV6TSD4V0R7TRSXRSDF5NTE5,AMVBZXM810ZMA,2015-10-15 09:03:19 UTC
835,24,5782,5019,0,3VGZ74AYTGQU2SU7R2MQ8KDL4Z3CGN,A18TCR555RWUZV,2015-10-15 09:03:22 UTC
836,24,5782,5000,1,3VGZ74AYTGQU2SU7R2MQ8KDL4Z3CGN,A18TCR555RWUZV,2015-10-15 09:03:22 UTC
837,24,5809,4998,1,3MIVREZQVH83YF09MB80QHUVFVLKQ3,A38K3QQPV8CTPC,2015-10-15 09:04:15 UTC
838,24,5809,4985,0,3MIVREZQVH83YF09MB80QHUVFVLKQ3,A38K3QQPV8CTPC,2015-10-15 09:04:15 UTC
839,24,5811,5013,0,3D7VY91L657BKXYNO5OQA5R0I0EMBX,A2FFN1AI9OT327,2015-10-15 09:04:15 UTC
840,24,5811,4989,1,3D7VY91L657BKXYNO5OQA5R0I0EMBX,A2FFN1AI9OT327,2015-10-15 09:04:15 UTC
841,24,5808,4974,1,3MD8CKRQZZX8ZW9RH5XOUS4NWSMRJB,A2QQY4S73JO639,2015-10-15 09:04:14 UTC
842,24,5808,5019,0,3MD8CKRQZZX8ZW9RH5XOUS4NWSMRJB,A2QQY4S73JO639,2015-10-15 09:04:14 UTC
843,24,5803,5017,0,3EQPA8A3746H1NVIRMR1GV6M595JZW,A38K3QQPV8CTPC,2015-10-15 09:03:38 UTC
844,24,5803,4991,1,3EQPA8A3746H1NVIRMR1GV6M595JZW,A38K3QQPV8CTPC,2015-10-15 09:03:38 UTC
845,24,5839,5005,1,39HYCOOPKOV4ZUW721FW5VF0LLQMD4,A1HTIP6ZI9TJU2,2015-10-15 09:04:27 UTC
846,24,5839,5014,0,39HYCOOPKOV4ZUW721FW5VF0LLQMD4,A1HTIP6ZI9TJU2,2015-10-15 09:04:27 UTC
847,24,5836,4984,1,3VP28W7DUNU1WL9M8W0G1XEUC2OZF9,A7XL1V3G7C2VV,2015-10-15 09:04:26 UTC
848,24,5836,4971,0,3VP28W7DUNU1WL9M8W0G1XEUC2OZF9,A7XL1V3G7C2VV,2015-10-15 09:04:26 UTC
849,24,5801,5014,0,3V0TR1NRVACQXX4PCNOYT0QUER94AQ,A1MYLQQL8BBOYT,2015-10-15 09:03:28 UTC
850,24,5801,5005,1,3V0TR1NRVACQXX4PCNOYT0QUER94AQ,A1MYLQQL8BBOYT,2015-10-15 09:03:28 UTC
851,24,5813,4980,0,3X52SWXE0XFQZEK767Q8UNZ9YNSWC5,AMVBZXM810ZMA,2015-10-15 09:04:16 UTC
852,24,5813,4996,1,3X52SWXE0XFQZEK767Q8UNZ9YNSWC5,AMVBZXM810ZMA,2015-10-15 09:04:16 UTC
853,24,5816,5004,0,30IRMPJWDZT3AGF9ZQX0V740BHMRKA,A341FR20648KIN,2015-10-15 09:04:18 UTC
854,24,5816,4986,1,30IRMPJWDZT3AGF9ZQX0V740BHMRKA,A341FR20648KIN,2015-10-15 09:04:18 UTC
855,24,5829,4994,1,3ZUE82NE0ABMCP8ZZ603ODHQDTIF8L,AN3F3H70WHNAM,2015-10-15 09:04:23 UTC
856,24,5829,5012,0,3ZUE82NE0ABMCP8ZZ603ODHQDTIF8L,AN3F3H70WHNAM,2015-10-15 09:04:23 UTC
857,24,5818,5012,1,3RQVKZ7ZRKTYBHR416TQQUR6T57726,A248P03SBIGVNH,2015-10-15 09:04:19 UTC
858,24,5818,4995,0,3RQVKZ7ZRKTYBHR416TQQUR6T57726,A248P03SBIGVNH,2015-10-15 09:04:19 UTC
859,24,5827,4986,0,3A9LA2FRWSOW5M0D240V7XAWKH4HXT,A1MYLQQL8BBOYT,2015-10-15 09:04:22 UTC
860,24,5827,5018,1,3A9LA2FRWSOW5M0D240V7XAWKH4HXT,A1MYLQQL8BBOYT,2015-10-15 09:04:22 UTC
861,24,5799,5018,1,301KG0KX9CVV46XGEFF2H7G0782H2H,ALLP45O3BDWYM,2015-10-15 09:03:27 UTC
862,24,5799,4980,0,301KG0KX9CVV46XGEFF2H7G0782H2H,ALLP45O3BDWYM,2015-10-15 09:03:27 UTC
863,24,5812,4982,0,3KLL7H3EGDB41XVI2PZDJCDB46WHVQ,A341FR20648KIN,2015-10-15 09:04:16 UTC
864,24,5812,4978,1,3KLL7H3EGDB41XVI2PZDJCDB46WHVQ,A341FR20648KIN,2015-10-15 09:04:16 UTC
865,24,5833,4983,0,3KWGG5KP6JCUU2QT25KLLPXI0LEMC4,AN3F3H70WHNAM,2015-10-15 09:04:25 UTC
